block,timestamp,time_utc,gas_used,tx_count_incl_arbos_internal
53437930,1788440636,2026-09-03T13:03:56Z,1097752,22
53437960,1788440639,2026-09-03T13:03:59Z,1764904,18
53437990,1788440642,2026-09-03T13:04:02Z,10267016,30
53438020,1788440645,2026-09-03T13:04:05Z,1189712,13
53438050,1788440648,2026-09-03T13:04:08Z,4393787,25
53438080,1788440651,2026-09-03T13:04:11Z,2211186,14
53438110,1788440654,2026-09-03T13:04:14Z,2292190,21
53438140,1788440657,2026-09-03T13:04:17Z,1743919,11
53438170,1788440661,2026-09-03T13:04:21Z,2742950,22
53438200,1788440664,2026-09-03T13:04:24Z,2413616,19
53438230,1788440667,2026-09-03T13:04:27Z,10802906,41
53438260,1788440670,2026-09-03T13:04:30Z,4756271,22
53438290,1788440673,2026-09-03T13:04:33Z,5514430,22
53438320,1788440676,2026-09-03T13:04:36Z,5294265,32
53438350,1788440679,2026-09-03T13:04:39Z,2152868,18
53438380,1788440682,2026-09-03T13:04:42Z,700765,4
53438410,1788440685,2026-09-03T13:04:45Z,3947963,30
53438440,1788440686,2026-09-03T13:04:46Z,0,2
53438470,1788440688,2026-09-03T13:04:48Z,1517197,15
53438500,1788440692,2026-09-03T13:04:52Z,2446266,29
53438530,1788440695,2026-09-03T13:04:55Z,3470019,7
53438560,1788440698,2026-09-03T13:04:58Z,2167176,20
53438590,1788440701,2026-09-03T13:05:01Z,2903194,20
53438620,1788440704,2026-09-03T13:05:04Z,1941550,18
53438650,1788440707,2026-09-03T13:05:07Z,8619273,19
53438680,1788440710,2026-09-03T13:05:10Z,1223493,13
53438710,1788440713,2026-09-03T13:05:13Z,1549113,19
53438740,1788440716,2026-09-03T13:05:16Z,1306172,16
53438770,1788440719,2026-09-03T13:05:19Z,1594459,16
53438800,1788440722,2026-09-03T13:05:22Z,2803275,16
53438830,1788440725,2026-09-03T13:05:25Z,2496192,15
53438860,1788440729,2026-09-03T13:05:29Z,3342730,25
53438890,1788440732,2026-09-03T13:05:32Z,4311897,24
53438920,1788440735,2026-09-03T13:05:35Z,2160154,4
53438950,1788440738,2026-09-03T13:05:38Z,2983730,12
53438980,1788440741,2026-09-03T13:05:41Z,5065927,24
53439010,1788440744,2026-09-03T13:05:44Z,4119131,20
53439040,1788440747,2026-09-03T13:05:47Z,33789599,16
53439070,1788440750,2026-09-03T13:05:50Z,8283653,12
53439100,1788440754,2026-09-03T13:05:54Z,2927209,14
53439130,1788440757,2026-09-03T13:05:57Z,4622945,17
53439160,1788440760,2026-09-03T13:06:00Z,945731,17
53439190,1788440763,2026-09-03T13:06:03Z,696537,9
53439220,1788440766,2026-09-03T13:06:06Z,9013102,37
53439250,1788440769,2026-09-03T13:06:09Z,2590896,21
53439280,1788440772,2026-09-03T13:06:12Z,2763965,28
53439310,1788440775,2026-09-03T13:06:15Z,6525622,29
53439340,1788440778,2026-09-03T13:06:18Z,4471768,34
53439370,1788440781,2026-09-03T13:06:21Z,8453481,40
53439400,1788440785,2026-09-03T13:06:25Z,6312004,23
53439430,1788440788,2026-09-03T13:06:28Z,5188224,28
53439460,1788440791,2026-09-03T13:06:31Z,974965,15
53439490,1788440794,2026-09-03T13:06:34Z,1621394,21
53439520,1788440797,2026-09-03T13:06:37Z,1938127,13
53439550,1788440800,2026-09-03T13:06:40Z,4531945,25
53439580,1788440803,2026-09-03T13:06:43Z,1527610,14
53439610,1788440806,2026-09-03T13:06:46Z,4082767,25
53439640,1788440809,2026-09-03T13:06:49Z,3233985,20
53439670,1788440812,2026-09-03T13:06:52Z,2969718,10
53439700,1788440815,2026-09-03T13:06:55Z,2979626,21
53439730,1788440818,2026-09-03T13:06:58Z,2579028,8
53439760,1788440822,2026-09-03T13:07:02Z,3050428,17
53439790,1788440825,2026-09-03T13:07:05Z,4920598,20
53439820,1788440828,2026-09-03T13:07:08Z,2989815,20
53439850,1788440831,2026-09-03T13:07:11Z,3315757,22
53439880,1788440834,2026-09-03T13:07:14Z,2957482,21
53439910,1788440837,2026-09-03T13:07:17Z,2589800,16
53439940,1788440840,2026-09-03T13:07:20Z,3258704,22
53439970,1788440843,2026-09-03T13:07:23Z,3748613,18
53440000,1788440846,2026-09-03T13:07:26Z,6105900,21
53440030,1788440849,2026-09-03T13:07:29Z,3002526,21
53440060,1788440852,2026-09-03T13:07:32Z,5117300,25
53440090,1788440856,2026-09-03T13:07:36Z,5281743,20
53440120,1788440859,2026-09-03T13:07:39Z,1375014,13
53440150,1788440862,2026-09-03T13:07:42Z,708867,4
53440180,1788440865,2026-09-03T13:07:45Z,2330610,15
53440210,1788440868,2026-09-03T13:07:48Z,7325972,19
53440240,1788440871,2026-09-03T13:07:51Z,2661772,21
53440270,1788440874,2026-09-03T13:07:54Z,4024695,19
53440300,1788440877,2026-09-03T13:07:57Z,5080321,11
53440330,1788440880,2026-09-03T13:08:00Z,5900769,23
53440360,1788440883,2026-09-03T13:08:03Z,772831,8
53440390,1788440886,2026-09-03T13:08:06Z,5971909,25
53440420,1788440890,2026-09-03T13:08:10Z,6879474,17
53440450,1788440893,2026-09-03T13:08:13Z,559244,5
53440480,1788440896,2026-09-03T13:08:16Z,6872422,10
53440510,1788440899,2026-09-03T13:08:19Z,2916373,11
53440540,1788440902,2026-09-03T13:08:22Z,2498416,13
53440570,1788440905,2026-09-03T13:08:25Z,1075852,10
53440600,1788440908,2026-09-03T13:08:28Z,970805,6
53440630,1788440911,2026-09-03T13:08:31Z,982225,5
53440660,1788440914,2026-09-03T13:08:34Z,3060403,6
53440690,1788440917,2026-09-03T13:08:37Z,5846202,11
53440720,1788440920,2026-09-03T13:08:40Z,3769654,33
53440750,1788440923,2026-09-03T13:08:43Z,6743908,38
53440780,1788440926,2026-09-03T13:08:46Z,2127712,17
53440810,1788440930,2026-09-03T13:08:50Z,1332618,9
53440840,1788440933,2026-09-03T13:08:53Z,4100672,11
53440870,1788440936,2026-09-03T13:08:56Z,3053849,10
53440900,1788440939,2026-09-03T13:08:59Z,2986365,10
53440930,1788440942,2026-09-03T13:09:02Z,2332864,12
53440960,1788440945,2026-09-03T13:09:05Z,4723616,13
53440990,1788440948,2026-09-03T13:09:08Z,2052278,9
53441020,1788440951,2026-09-03T13:09:11Z,4362918,9
53441050,1788440954,2026-09-03T13:09:14Z,2965878,17
53441080,1788440958,2026-09-03T13:09:18Z,1473307,11
53441110,1788440961,2026-09-03T13:09:21Z,3846586,21
53441140,1788440964,2026-09-03T13:09:24Z,2091166,12
53441170,1788440967,2026-09-03T13:09:27Z,3727372,13
53441200,1788440970,2026-09-03T13:09:30Z,4198490,17
53441230,1788440973,2026-09-03T13:09:33Z,1711876,12
53441260,1788440976,2026-09-03T13:09:36Z,4248720,9
53441290,1788440979,2026-09-03T13:09:39Z,2888955,10
53441320,1788440984,2026-09-03T13:09:44Z,1570158,7
53441350,1788440987,2026-09-03T13:09:47Z,1977412,12
53441380,1788440990,2026-09-03T13:09:50Z,2103267,4
53441410,1788440993,2026-09-03T13:09:53Z,3812169,16
53441440,1788440996,2026-09-03T13:09:56Z,3108682,13
53441470,1788440999,2026-09-03T13:09:59Z,6419610,14
53441500,1788441002,2026-09-03T13:10:02Z,2321304,8
53441530,1788441005,2026-09-03T13:10:05Z,4064932,11
53441560,1788441008,2026-09-03T13:10:08Z,860195,8
53441590,1788441011,2026-09-03T13:10:11Z,2761233,22
53441620,1788441014,2026-09-03T13:10:14Z,3521871,15
53441650,1788441017,2026-09-03T13:10:17Z,3400867,13
53441680,1788441021,2026-09-03T13:10:21Z,3362927,13
53441710,1788441024,2026-09-03T13:10:24Z,5441724,20
53441740,1788441027,2026-09-03T13:10:27Z,9904014,34
53441770,1788441030,2026-09-03T13:10:30Z,3084478,8
53441800,1788441033,2026-09-03T13:10:33Z,4112329,14
53441830,1788441036,2026-09-03T13:10:36Z,7162743,22
53441860,1788441039,2026-09-03T13:10:39Z,8053941,13
53441890,1788441042,2026-09-03T13:10:42Z,1687461,12
53441920,1788441045,2026-09-03T13:10:45Z,6224900,28
53441950,1788441049,2026-09-03T13:10:49Z,4678559,21
53441980,1788441052,2026-09-03T13:10:52Z,7947807,22
53442010,1788441055,2026-09-03T13:10:55Z,5855700,17
53442040,1788441058,2026-09-03T13:10:58Z,11518765,35
53442070,1788441061,2026-09-03T13:11:01Z,0,2
53442100,1788441062,2026-09-03T13:11:02Z,7413556,20
53442130,1788441065,2026-09-03T13:11:05Z,10786352,42
53442160,1788441068,2026-09-03T13:11:08Z,13766411,37
53442190,1788441071,2026-09-03T13:11:11Z,23640060,78
53442220,1788441074,2026-09-03T13:11:14Z,6540339,20
53442250,1788441077,2026-09-03T13:11:17Z,7277293,49
53442280,1788441081,2026-09-03T13:11:21Z,3985310,15
53442310,1788441084,2026-09-03T13:11:24Z,3760616,17
53442340,1788441087,2026-09-03T13:11:27Z,8309082,18
53442370,1788441090,2026-09-03T13:11:30Z,7718622,20
53442400,1788441093,2026-09-03T13:11:33Z,19798919,58
53442430,1788441097,2026-09-03T13:11:37Z,12582317,25
53442460,1788441100,2026-09-03T13:11:40Z,3203900,11
53442490,1788441103,2026-09-03T13:11:43Z,6903123,20
53442520,1788441106,2026-09-03T13:11:46Z,5690814,18
53442550,1788441109,2026-09-03T13:11:49Z,13381944,20
53442580,1788441112,2026-09-03T13:11:52Z,5603565,17
53442610,1788441115,2026-09-03T13:11:55Z,5617148,20
53442640,1788441118,2026-09-03T13:11:58Z,2480952,10
53442670,1788441122,2026-09-03T13:12:02Z,3599342,11
53442700,1788441125,2026-09-03T13:12:05Z,1522980,8
53442730,1788441128,2026-09-03T13:12:08Z,5896805,17
53442760,1788441131,2026-09-03T13:12:11Z,4297740,14
53442790,1788441134,2026-09-03T13:12:14Z,4584927,15
53442820,1788441137,2026-09-03T13:12:17Z,705535,8
53442850,1788441140,2026-09-03T13:12:20Z,7536189,23
53442880,1788441144,2026-09-03T13:12:24Z,6558361,20
53442910,1788441147,2026-09-03T13:12:27Z,4208244,23
53442940,1788441150,2026-09-03T13:12:30Z,5132875,18
53442970,1788441153,2026-09-03T13:12:33Z,4814236,17
53443000,1788441156,2026-09-03T13:12:36Z,5058666,20
53443030,1788441159,2026-09-03T13:12:39Z,3488989,13
53443060,1788441162,2026-09-03T13:12:42Z,7707679,24
53443090,1788441165,2026-09-03T13:12:45Z,4949063,16
53443120,1788441169,2026-09-03T13:12:49Z,4113948,18
53443150,1788441172,2026-09-03T13:12:52Z,2648093,19
53443180,1788441175,2026-09-03T13:12:55Z,7219445,22
53443210,1788441178,2026-09-03T13:12:58Z,12370457,26
53443240,1788441181,2026-09-03T13:13:01Z,5443343,10
53443270,1788441184,2026-09-03T13:13:04Z,10892145,44
53443300,1788441187,2026-09-03T13:13:07Z,12341749,42
53443330,1788441190,2026-09-03T13:13:10Z,6428448,20
53443360,1788441194,2026-09-03T13:13:14Z,6148384,31
53443390,1788441197,2026-09-03T13:13:17Z,8747349,33
53443420,1788441200,2026-09-03T13:13:20Z,14278113,23
53443450,1788441203,2026-09-03T13:13:23Z,4275453,18
53443480,1788441206,2026-09-03T13:13:26Z,2900459,8
53443510,1788441209,2026-09-03T13:13:29Z,4465422,12
53443540,1788441212,2026-09-03T13:13:32Z,5133327,24
53443570,1788441215,2026-09-03T13:13:35Z,3413651,22
53443600,1788441219,2026-09-03T13:13:39Z,5174448,25
53443630,1788441222,2026-09-03T13:13:42Z,2760035,10
53443660,1788441225,2026-09-03T13:13:45Z,987946,7
53443690,1788441228,2026-09-03T13:13:48Z,3351102,12
53443720,1788441231,2026-09-03T13:13:51Z,5840015,23
53443750,1788441234,2026-09-03T13:13:54Z,6715899,22
53443780,1788441237,2026-09-03T13:13:57Z,6604530,18
53443810,1788441240,2026-09-03T13:14:00Z,5412078,19
53443840,1788441243,2026-09-03T13:14:03Z,3261348,14
53443870,1788441246,2026-09-03T13:14:06Z,4494530,25
53443900,1788441250,2026-09-03T13:14:10Z,7341370,17
53443930,1788441253,2026-09-03T13:14:13Z,5850970,25
53443960,1788441256,2026-09-03T13:14:16Z,4573460,15
53443990,1788441259,2026-09-03T13:14:19Z,14337541,14
53444020,1788441262,2026-09-03T13:14:22Z,7571849,22
53444050,1788441265,2026-09-03T13:14:25Z,1940357,9
53444080,1788441268,2026-09-03T13:14:28Z,6997961,19
53444110,1788441271,2026-09-03T13:14:31Z,5716826,13
53444140,1788441274,2026-09-03T13:14:34Z,3940923,18
53444170,1788441277,2026-09-03T13:14:37Z,4583808,20
53444200,1788441281,2026-09-03T13:14:41Z,3573966,13
53444230,1788441284,2026-09-03T13:14:44Z,1234825,8
53444260,1788441287,2026-09-03T13:14:47Z,3021702,15
53444290,1788441290,2026-09-03T13:14:50Z,5301224,16
53444320,1788441293,2026-09-03T13:14:53Z,1755131,8
53444350,1788441296,2026-09-03T13:14:56Z,3514604,14
53444380,1788441299,2026-09-03T13:14:59Z,5739675,15
53444410,1788441302,2026-09-03T13:15:02Z,4676502,13
53444440,1788441305,2026-09-03T13:15:05Z,4596732,10
53444470,1788441309,2026-09-03T13:15:09Z,7473516,25
53444500,1788441312,2026-09-03T13:15:12Z,1069742,6
53444530,1788441315,2026-09-03T13:15:15Z,1125062,6
53444560,1788441318,2026-09-03T13:15:18Z,2986672,13
53444590,1788441321,2026-09-03T13:15:21Z,2434405,12
53444620,1788441324,2026-09-03T13:15:24Z,3477551,15
53444650,1788441327,2026-09-03T13:15:27Z,3462200,12
53444680,1788441330,2026-09-03T13:15:30Z,2651844,8
53444710,1788441333,2026-09-03T13:15:33Z,6712185,11
53444740,1788441336,2026-09-03T13:15:36Z,1356243,8
53444770,1788441339,2026-09-03T13:15:39Z,3438563,9
53444800,1788441342,2026-09-03T13:15:42Z,1887013,7
53444830,1788441345,2026-09-03T13:15:45Z,5775373,21
53444860,1788441348,2026-09-03T13:15:48Z,8990005,14
53444890,1788441352,2026-09-03T13:15:52Z,5560008,26
53444920,1788441355,2026-09-03T13:15:55Z,1538478,7
53444950,1788441358,2026-09-03T13:15:58Z,3501978,13
53444980,1788441361,2026-09-03T13:16:01Z,2006435,10
53445010,1788441364,2026-09-03T13:16:04Z,3604296,8
53445040,1788441367,2026-09-03T13:16:07Z,1956905,9
53445070,1788441370,2026-09-03T13:16:10Z,244721,5
53445100,1788441373,2026-09-03T13:16:13Z,3441379,15
53445130,1788441376,2026-09-03T13:16:16Z,3263183,14
53445160,1788441379,2026-09-03T13:16:19Z,2983221,11
53445190,1788441382,2026-09-03T13:16:22Z,1263476,8
53445220,1788441386,2026-09-03T13:16:26Z,1805055,6
53445250,1788441389,2026-09-03T13:16:29Z,4042973,13
53445280,1788441392,2026-09-03T13:16:32Z,2248878,11
53445310,1788441395,2026-09-03T13:16:35Z,4336736,16
53445340,1788441398,2026-09-03T13:16:38Z,2621160,9
53445370,1788441401,2026-09-03T13:16:41Z,3665342,11
53445400,1788441404,2026-09-03T13:16:44Z,3840838,16
53445430,1788441407,2026-09-03T13:16:47Z,1208163,10
53445460,1788441410,2026-09-03T13:16:50Z,5514946,12
53445490,1788441414,2026-09-03T13:16:54Z,2284900,10
53445520,1788441417,2026-09-03T13:16:57Z,3961235,14
53445550,1788441420,2026-09-03T13:17:00Z,2912544,13
53445580,1788441423,2026-09-03T13:17:03Z,8341694,41
53445610,1788441426,2026-09-03T13:17:06Z,2343720,10
53445640,1788441429,2026-09-03T13:17:09Z,1877334,9
53445670,1788441433,2026-09-03T13:17:13Z,1400161,6
53445700,1788441436,2026-09-03T13:17:16Z,1585910,8
53445730,1788441439,2026-09-03T13:17:19Z,640161,5
53445760,1788441442,2026-09-03T13:17:22Z,570203,5
53445790,1788441445,2026-09-03T13:17:25Z,805258,6
53445820,1788441448,2026-09-03T13:17:28Z,1844716,7
53445850,1788441451,2026-09-03T13:17:31Z,2200270,8
53445880,1788441452,2026-09-03T13:17:32Z,0,2
53445910,1788441455,2026-09-03T13:17:35Z,4563441,14
53445940,1788441458,2026-09-03T13:17:38Z,3451301,10
53445970,1788441461,2026-09-03T13:17:41Z,11034106,28
53446000,1788441464,2026-09-03T13:17:44Z,3240914,9
53446030,1788441467,2026-09-03T13:17:47Z,7902939,12
53446060,1788441470,2026-09-03T13:17:50Z,402032,3
53446090,1788441473,2026-09-03T13:17:53Z,6729548,12
53446120,1788441476,2026-09-03T13:17:56Z,4554145,4
53446150,1788441479,2026-09-03T13:17:59Z,2118438,12
53446180,1788441482,2026-09-03T13:18:02Z,3174770,12
53446210,1788441486,2026-09-03T13:18:06Z,2128083,10
53446240,1788441489,2026-09-03T13:18:09Z,6730728,17
53446270,1788441492,2026-09-03T13:18:12Z,3198816,10
53446300,1788441495,2026-09-03T13:18:15Z,4599402,14
53446330,1788441498,2026-09-03T13:18:18Z,3143312,8
53446360,1788441501,2026-09-03T13:18:21Z,3101947,21
53446390,1788441504,2026-09-03T13:18:24Z,2206233,10
53446420,1788441507,2026-09-03T13:18:27Z,2092644,12
53446450,1788441510,2026-09-03T13:18:30Z,3360451,17
53446480,1788441513,2026-09-03T13:18:33Z,15982173,18
53446510,1788441516,2026-09-03T13:18:36Z,3769480,18
53446540,1788441520,2026-09-03T13:18:40Z,3456033,12
53446570,1788441523,2026-09-03T13:18:43Z,11111520,18
53446600,1788441526,2026-09-03T13:18:46Z,4067000,11
53446630,1788441529,2026-09-03T13:18:49Z,2414046,10
53446660,1788441532,2026-09-03T13:18:52Z,3512398,7
53446690,1788441535,2026-09-03T13:18:55Z,6381253,11
53446720,1788441538,2026-09-03T13:18:58Z,4827142,13
53446750,1788441541,2026-09-03T13:19:01Z,7763752,20
53446780,1788441544,2026-09-03T13:19:04Z,1465780,9
53446810,1788441547,2026-09-03T13:19:07Z,657201,4
53446840,1788441550,2026-09-03T13:19:10Z,2558645,11
53446870,1788441553,2026-09-03T13:19:13Z,1205427,8
53446900,1788441557,2026-09-03T13:19:17Z,5608438,15
53446930,1788441560,2026-09-03T13:19:20Z,5667448,11
53446960,1788441563,2026-09-03T13:19:23Z,4159416,10
53446990,1788441566,2026-09-03T13:19:26Z,1498557,5
53447020,1788441569,2026-09-03T13:19:29Z,2082371,9
53447050,1788441572,2026-09-03T13:19:32Z,2592628,8
53447080,1788441575,2026-09-03T13:19:35Z,4142169,14
53447110,1788441578,2026-09-03T13:19:38Z,5858270,10
53447140,1788441581,2026-09-03T13:19:41Z,11324173,16
53447170,1788441584,2026-09-03T13:19:44Z,3996911,12
53447200,1788441587,2026-09-03T13:19:47Z,2925518,14
53447230,1788441591,2026-09-03T13:19:51Z,914866,7
53447260,1788441594,2026-09-03T13:19:54Z,4094287,14
53447290,1788441597,2026-09-03T13:19:57Z,4714176,21
53447320,1788441600,2026-09-03T13:20:00Z,7836629,14
53447350,1788441603,2026-09-03T13:20:03Z,7463088,23
53447380,1788441606,2026-09-03T13:20:06Z,4899318,15
53447410,1788441609,2026-09-03T13:20:09Z,12019516,30
53447440,1788441614,2026-09-03T13:20:14Z,4974263,21
53447470,1788441617,2026-09-03T13:20:17Z,4858903,14
53447500,1788441620,2026-09-03T13:20:20Z,9759195,14
53447530,1788441624,2026-09-03T13:20:24Z,5314312,14
53447560,1788441627,2026-09-03T13:20:27Z,5798525,22
53447590,1788441630,2026-09-03T13:20:30Z,3130988,11
53447620,1788441633,2026-09-03T13:20:33Z,2643488,8
53447650,1788441636,2026-09-03T13:20:36Z,4014983,13
53447680,1788441639,2026-09-03T13:20:39Z,7862831,21
53447710,1788441643,2026-09-03T13:20:43Z,15093815,33
53447740,1788441646,2026-09-03T13:20:46Z,10663511,26
53447770,1788441649,2026-09-03T13:20:49Z,8678083,30
53447800,1788441652,2026-09-03T13:20:52Z,3935073,12
53447830,1788441655,2026-09-03T13:20:55Z,3995863,12
53447860,1788441658,2026-09-03T13:20:58Z,2431464,7
53447890,1788441661,2026-09-03T13:21:01Z,10091614,20
53447920,1788441664,2026-09-03T13:21:04Z,18329857,36
53447950,1788441668,2026-09-03T13:21:08Z,9699840,25
53447980,1788441671,2026-09-03T13:21:11Z,2201671,10
53448010,1788441674,2026-09-03T13:21:14Z,1206481,5
53448040,1788441677,2026-09-03T13:21:17Z,2197101,6
53448070,1788441680,2026-09-03T13:21:20Z,5885219,14
53448100,1788441683,2026-09-03T13:21:23Z,8423187,14
53448130,1788441686,2026-09-03T13:21:26Z,5122701,16
53448160,1788441689,2026-09-03T13:21:29Z,2493384,10
53448190,1788441693,2026-09-03T13:21:33Z,9381265,24
53448220,1788441696,2026-09-03T13:21:36Z,2188546,8
53448250,1788441699,2026-09-03T13:21:39Z,5995410,18
53448280,1788441702,2026-09-03T13:21:42Z,4343084,14
53448310,1788441705,2026-09-03T13:21:45Z,3956985,14
53448340,1788441708,2026-09-03T13:21:48Z,3746924,9
53448370,1788441711,2026-09-03T13:21:51Z,7444901,11
53448400,1788441714,2026-09-03T13:21:54Z,3474991,12
53448430,1788441717,2026-09-03T13:21:57Z,2228546,12
53448460,1788441721,2026-09-03T13:22:01Z,2837479,10
53448490,1788441724,2026-09-03T13:22:04Z,3479509,10
53448520,1788441727,2026-09-03T13:22:07Z,11300644,27
53448550,1788441730,2026-09-03T13:22:10Z,4152482,13
53448580,1788441733,2026-09-03T13:22:13Z,3385557,9
53448610,1788441736,2026-09-03T13:22:16Z,2758226,8
53448640,1788441739,2026-09-03T13:22:19Z,6150723,13
53448670,1788441742,2026-09-03T13:22:22Z,4823453,18
53448700,1788441746,2026-09-03T13:22:26Z,4531153,25
53448730,1788441749,2026-09-03T13:22:29Z,4494125,12
53448760,1788441752,2026-09-03T13:22:32Z,11972812,20
53448790,1788441755,2026-09-03T13:22:35Z,3299740,12
53448820,1788441758,2026-09-03T13:22:38Z,2702525,10
53448850,1788441761,2026-09-03T13:22:41Z,4351792,12
53448880,1788441764,2026-09-03T13:22:44Z,5688674,14
53448910,1788441767,2026-09-03T13:22:47Z,6361229,10
53448940,1788441770,2026-09-03T13:22:50Z,3325286,14
53448970,1788441774,2026-09-03T13:22:54Z,10793199,27
53449000,1788441777,2026-09-03T13:22:57Z,2561880,8
53449030,1788441780,2026-09-03T13:23:00Z,3965562,14
53449060,1788441783,2026-09-03T13:23:03Z,2394803,11
53449090,1788441786,2026-09-03T13:23:06Z,2330596,9
53449120,1788441789,2026-09-03T13:23:09Z,2285872,9
53449150,1788441792,2026-09-03T13:23:12Z,2233972,5
53449180,1788441795,2026-09-03T13:23:15Z,751923,5
53449210,1788441799,2026-09-03T13:23:19Z,5562990,10
53449240,1788441802,2026-09-03T13:23:22Z,6945237,11
53449270,1788441805,2026-09-03T13:23:25Z,3467627,12
53449300,1788441808,2026-09-03T13:23:28Z,2518620,8
53449330,1788441811,2026-09-03T13:23:31Z,3262995,8
53449360,1788441814,2026-09-03T13:23:34Z,5552125,12
53449390,1788441817,2026-09-03T13:23:37Z,3977168,10
53449420,1788441820,2026-09-03T13:23:40Z,4531796,17
53449450,1788441823,2026-09-03T13:23:43Z,4922174,12
53449480,1788441826,2026-09-03T13:23:46Z,3358517,9
53449510,1788441830,2026-09-03T13:23:50Z,13213261,35
53449540,1788441833,2026-09-03T13:23:53Z,21532103,40
53449570,1788441836,2026-09-03T13:23:56Z,4691225,14
53449600,1788441839,2026-09-03T13:23:59Z,11518929,21
53449630,1788441842,2026-09-03T13:24:02Z,3130210,15
53449660,1788441842,2026-09-03T13:24:02Z,4333434,15
53449690,1788441845,2026-09-03T13:24:05Z,799205,3
53449720,1788441848,2026-09-03T13:24:08Z,6885673,26
53449750,1788441852,2026-09-03T13:24:12Z,5876072,27
53449780,1788441855,2026-09-03T13:24:15Z,2457225,15
53449810,1788441858,2026-09-03T13:24:18Z,4122011,15
53449840,1788441861,2026-09-03T13:24:21Z,3741589,9
53449870,1788441864,2026-09-03T13:24:24Z,2292541,10
53449900,1788441867,2026-09-03T13:24:27Z,10878371,49
53449930,1788441870,2026-09-03T13:24:30Z,5992175,27
53449960,1788441874,2026-09-03T13:24:34Z,3719341,11
53449990,1788441877,2026-09-03T13:24:37Z,2051909,11
53450020,1788441880,2026-09-03T13:24:40Z,1529857,14
53450050,1788441883,2026-09-03T13:24:43Z,1903020,5
53450080,1788441886,2026-09-03T13:24:46Z,12144640,23
53450110,1788441889,2026-09-03T13:24:49Z,3615425,19
53450140,1788441892,2026-09-03T13:24:52Z,3156911,15
53450170,1788441895,2026-09-03T13:24:55Z,1175688,8
53450200,1788441898,2026-09-03T13:24:58Z,8193429,19
53450230,1788441901,2026-09-03T13:25:01Z,1598727,11
53450260,1788441904,2026-09-03T13:25:04Z,8152101,25
53450290,1788441908,2026-09-03T13:25:08Z,5335490,13
53450320,1788441911,2026-09-03T13:25:11Z,5748268,9
53450350,1788441914,2026-09-03T13:25:14Z,7411903,22
53450380,1788441917,2026-09-03T13:25:17Z,2622276,12
53450410,1788441920,2026-09-03T13:25:20Z,3467164,17
53450440,1788441923,2026-09-03T13:25:23Z,5227652,19
53450470,1788441926,2026-09-03T13:25:26Z,3253499,9
53450500,1788441929,2026-09-03T13:25:29Z,7616909,14
53450530,1788441932,2026-09-03T13:25:32Z,2398077,14
53450560,1788441935,2026-09-03T13:25:35Z,4643427,14
53450590,1788441938,2026-09-03T13:25:38Z,6227837,10
53450620,1788441942,2026-09-03T13:25:42Z,10796025,16
53450650,1788441945,2026-09-03T13:25:45Z,3344168,11
53450680,1788441948,2026-09-03T13:25:48Z,4398601,14
53450710,1788441951,2026-09-03T13:25:51Z,2202389,10
53450740,1788441954,2026-09-03T13:25:54Z,3082337,9
53450770,1788441957,2026-09-03T13:25:57Z,2885742,8
53450800,1788441960,2026-09-03T13:26:00Z,2072282,7
53450830,1788441963,2026-09-03T13:26:03Z,1088450,9
53450860,1788441966,2026-09-03T13:26:06Z,2306612,12
53450890,1788441969,2026-09-03T13:26:09Z,3977484,16
53450920,1788441973,2026-09-03T13:26:13Z,2292327,13
53450950,1788441976,2026-09-03T13:26:16Z,1698232,7
53450980,1788441979,2026-09-03T13:26:19Z,4913718,17
53451010,1788441982,2026-09-03T13:26:22Z,10792288,12
53451040,1788441985,2026-09-03T13:26:25Z,4784720,14
53451070,1788441988,2026-09-03T13:26:28Z,3493456,9
53451100,1788441991,2026-09-03T13:26:31Z,3592373,9
53451130,1788441994,2026-09-03T13:26:34Z,5669576,18
53451160,1788441997,2026-09-03T13:26:37Z,1422908,8
53451190,1788442001,2026-09-03T13:26:41Z,4042230,15
53451220,1788442004,2026-09-03T13:26:44Z,7299409,16
53451250,1788442007,2026-09-03T13:26:47Z,3088233,11
53451280,1788442010,2026-09-03T13:26:50Z,3793809,10
53451310,1788442013,2026-09-03T13:26:53Z,11096694,20
53451340,1788442016,2026-09-03T13:26:56Z,4431298,10
53451370,1788442019,2026-09-03T13:26:59Z,4059759,10
53451400,1788442022,2026-09-03T13:27:02Z,4437477,13
53451430,1788442025,2026-09-03T13:27:05Z,4057087,17
53451460,1788442028,2026-09-03T13:27:08Z,4734700,13
53451490,1788442032,2026-09-03T13:27:12Z,2723886,15
53451520,1788442035,2026-09-03T13:27:15Z,4421081,14
53451550,1788442038,2026-09-03T13:27:18Z,3399574,11
53451580,1788442041,2026-09-03T13:27:21Z,8391564,18
53451610,1788442044,2026-09-03T13:27:24Z,1155931,9
53451640,1788442047,2026-09-03T13:27:27Z,5364076,14
53451670,1788442050,2026-09-03T13:27:30Z,445644,2
53451700,1788442053,2026-09-03T13:27:33Z,3596694,13
53451730,1788442056,2026-09-03T13:27:36Z,5292507,16
53451760,1788442059,2026-09-03T13:27:39Z,12152793,25
53451790,1788442063,2026-09-03T13:27:43Z,8343050,19
53451820,1788442066,2026-09-03T13:27:46Z,10397299,26
53451850,1788442069,2026-09-03T13:27:49Z,4832620,17
53451880,1788442072,2026-09-03T13:27:52Z,6840988,19
