day,block,timestamp,time_utc,gas_used,user_tx_count
2026-09-04,54379760,1788536496,2026-09-04T15:41:36Z,2041309,11
2026-09-04,54379790,1788536499,2026-09-04T15:41:39Z,6747495,15
2026-09-04,54379820,1788536502,2026-09-04T15:41:42Z,7965596,32
2026-09-04,54379850,1788536505,2026-09-04T15:41:45Z,5625059,23
2026-09-04,54379880,1788536508,2026-09-04T15:41:48Z,3302818,10
2026-09-04,54379910,1788536511,2026-09-04T15:41:51Z,3813584,17
2026-09-04,54379940,1788536514,2026-09-04T15:41:54Z,2131058,9
2026-09-04,54379970,1788536517,2026-09-04T15:41:57Z,5589272,9
2026-09-04,54380000,1788536520,2026-09-04T15:42:00Z,5216540,14
2026-09-04,54380030,1788536523,2026-09-04T15:42:03Z,3053370,10
2026-09-04,54380060,1788536527,2026-09-04T15:42:07Z,6522179,9
2026-09-04,54380090,1788536530,2026-09-04T15:42:10Z,4046932,12
2026-09-04,54380120,1788536533,2026-09-04T15:42:13Z,6047696,28
2026-09-04,54380150,1788536536,2026-09-04T15:42:16Z,1960743,13
2026-09-04,54380180,1788536539,2026-09-04T15:42:19Z,9402248,21
2026-09-04,54380210,1788536542,2026-09-04T15:42:22Z,927918,7
2026-09-04,54380240,1788536545,2026-09-04T15:42:25Z,7313626,14
2026-09-04,54380270,1788536548,2026-09-04T15:42:28Z,6119060,19
2026-09-04,54380300,1788536551,2026-09-04T15:42:31Z,1598650,12
2026-09-04,54380330,1788536554,2026-09-04T15:42:34Z,3069441,9
2026-09-04,54380360,1788536557,2026-09-04T15:42:37Z,7162056,26
2026-09-04,54380390,1788536560,2026-09-04T15:42:40Z,3752251,17
2026-09-04,54380420,1788536563,2026-09-04T15:42:43Z,8233115,21
2026-09-04,54380450,1788536566,2026-09-04T15:42:46Z,5144323,23
2026-09-04,54380480,1788536569,2026-09-04T15:42:49Z,13777426,20
2026-09-04,54380510,1788536573,2026-09-04T15:42:53Z,4115434,15
2026-09-04,54380540,1788536576,2026-09-04T15:42:56Z,2757553,8
2026-09-04,54380570,1788536579,2026-09-04T15:42:59Z,5877819,11
2026-09-04,54380600,1788536582,2026-09-04T15:43:02Z,1604068,4
2026-09-04,54380630,1788536585,2026-09-04T15:43:05Z,2929612,17
2026-09-04,54380660,1788536588,2026-09-04T15:43:08Z,1329334,5
2026-09-04,54380690,1788536591,2026-09-04T15:43:11Z,1358131,7
2026-09-04,54380720,1788536594,2026-09-04T15:43:14Z,3192609,11
2026-09-04,54380750,1788536597,2026-09-04T15:43:17Z,762258,12
2026-09-04,54380780,1788536600,2026-09-04T15:43:20Z,2188234,14
2026-09-04,54380810,1788536603,2026-09-04T15:43:23Z,2385848,10
2026-09-04,54380840,1788536606,2026-09-04T15:43:26Z,8193915,19
2026-09-04,54380870,1788536609,2026-09-04T15:43:29Z,2046310,5
2026-09-04,54380900,1788536612,2026-09-04T15:43:32Z,2627614,22
2026-09-04,54380930,1788536615,2026-09-04T15:43:35Z,5486244,28
2026-09-04,54380960,1788536618,2026-09-04T15:43:38Z,1039510,8
2026-09-04,54380990,1788536621,2026-09-04T15:43:41Z,9753057,8
2026-09-04,54381020,1788536624,2026-09-04T15:43:44Z,1747484,20
2026-09-04,54381050,1788536628,2026-09-04T15:43:48Z,2259436,18
2026-09-04,54381080,1788536631,2026-09-04T15:43:51Z,1294122,8
2026-09-04,54381110,1788536634,2026-09-04T15:43:54Z,4102396,1
2026-09-04,54381140,1788536637,2026-09-04T15:43:57Z,4620418,18
2026-09-04,54381170,1788536640,2026-09-04T15:44:00Z,409140,3
2026-09-04,54381200,1788536643,2026-09-04T15:44:03Z,1899669,8
2026-09-04,54381230,1788536646,2026-09-04T15:44:06Z,1655471,18
2026-09-04,54381260,1788536649,2026-09-04T15:44:09Z,5080458,25
2026-09-04,54381290,1788536652,2026-09-04T15:44:12Z,3015116,14
2026-09-04,54381320,1788536655,2026-09-04T15:44:15Z,2061727,19
2026-09-04,54381350,1788536658,2026-09-04T15:44:18Z,878705,5
2026-09-04,54381380,1788536661,2026-09-04T15:44:21Z,1682228,9
2026-09-04,54381410,1788536664,2026-09-04T15:44:24Z,2603648,9
2026-09-04,54381440,1788536667,2026-09-04T15:44:27Z,1139966,6
2026-09-04,54381470,1788536670,2026-09-04T15:44:30Z,3027694,9
2026-09-04,54381500,1788536673,2026-09-04T15:44:33Z,3046480,5
2026-09-04,54381530,1788536676,2026-09-04T15:44:36Z,2405414,15
2026-09-04,54381560,1788536679,2026-09-04T15:44:39Z,2465658,3
2026-09-04,54381590,1788536681,2026-09-04T15:44:41Z,0,1
2026-09-04,54381620,1788536682,2026-09-04T15:44:42Z,6188212,13
2026-09-04,54381650,1788536685,2026-09-04T15:44:45Z,615177,6
2026-09-04,54381680,1788536688,2026-09-04T15:44:48Z,1482666,5
2026-09-04,54381710,1788536691,2026-09-04T15:44:51Z,1702386,4
2026-09-04,54381740,1788536694,2026-09-04T15:44:54Z,7608732,22
2026-09-04,54381770,1788536697,2026-09-04T15:44:57Z,1745717,4
2026-09-04,54381800,1788536701,2026-09-04T15:45:01Z,1193760,20
2026-09-04,54381830,1788536704,2026-09-04T15:45:04Z,2358803,7
2026-09-04,54381860,1788536707,2026-09-04T15:45:07Z,11972489,26
2026-09-04,54381890,1788536710,2026-09-04T15:45:10Z,2033438,21
2026-09-04,54381920,1788536713,2026-09-04T15:45:13Z,1544859,12
2026-09-04,54381950,1788536716,2026-09-04T15:45:16Z,2519257,5
2026-09-04,54381980,1788536719,2026-09-04T15:45:19Z,4363493,17
2026-09-04,54382010,1788536722,2026-09-04T15:45:22Z,258607,3
2026-09-04,54382040,1788536725,2026-09-04T15:45:25Z,1869449,13
2026-09-04,54382070,1788536728,2026-09-04T15:45:28Z,1470647,4
2026-09-04,54382100,1788536731,2026-09-04T15:45:31Z,2068946,21
2026-09-04,54382130,1788536734,2026-09-04T15:45:34Z,1124701,4
2026-09-04,54382160,1788536737,2026-09-04T15:45:37Z,7077682,21
2026-09-04,54382190,1788536740,2026-09-04T15:45:40Z,2770404,24
2026-09-04,54382220,1788536743,2026-09-04T15:45:43Z,698817,5
2026-09-04,54382250,1788536746,2026-09-04T15:45:46Z,2126430,6
2026-09-04,54382280,1788536749,2026-09-04T15:45:49Z,2846498,9
2026-09-04,54382310,1788536752,2026-09-04T15:45:52Z,3908669,17
2026-09-04,54382340,1788536755,2026-09-04T15:45:55Z,1368919,7
2026-09-04,54382370,1788536758,2026-09-04T15:45:58Z,3385654,16
2026-09-04,54382400,1788536761,2026-09-04T15:46:01Z,7013312,21
2026-09-04,54382430,1788536764,2026-09-04T15:46:04Z,610338,5
2026-09-04,54382460,1788536767,2026-09-04T15:46:07Z,14248051,50
2026-09-04,54382490,1788536771,2026-09-04T15:46:11Z,7262470,17
2026-09-04,54382520,1788536774,2026-09-04T15:46:14Z,1753810,6
2026-09-04,54382550,1788536777,2026-09-04T15:46:17Z,869059,8
2026-09-04,54382580,1788536780,2026-09-04T15:46:20Z,1764607,9
2026-09-04,54382610,1788536783,2026-09-04T15:46:23Z,5942939,19
2026-09-04,54382640,1788536786,2026-09-04T15:46:26Z,2391273,13
2026-09-04,54382670,1788536789,2026-09-04T15:46:29Z,2611923,8
2026-09-04,54382700,1788536792,2026-09-04T15:46:32Z,8057344,25
2026-09-04,54382730,1788536796,2026-09-04T15:46:36Z,4000160,8
2026-09-04,54382760,1788536799,2026-09-04T15:46:39Z,5667880,16
2026-09-04,54382790,1788536802,2026-09-04T15:46:42Z,4164609,14
2026-09-04,54382820,1788536805,2026-09-04T15:46:45Z,3216353,11
2026-09-04,54382850,1788536808,2026-09-04T15:46:48Z,3091524,12
2026-09-04,54382880,1788536811,2026-09-04T15:46:51Z,1995527,10
2026-09-04,54382910,1788536814,2026-09-04T15:46:54Z,11106950,54
2026-09-04,54382940,1788536817,2026-09-04T15:46:57Z,3396796,7
2026-09-04,54382970,1788536820,2026-09-04T15:47:00Z,5917631,22
2026-09-04,54383000,1788536824,2026-09-04T15:47:04Z,5588888,15
2026-09-04,54383030,1788536827,2026-09-04T15:47:07Z,5693627,15
2026-09-04,54383060,1788536830,2026-09-04T15:47:10Z,3887879,13
2026-09-04,54383090,1788536833,2026-09-04T15:47:13Z,3574907,14
2026-09-04,54383120,1788536836,2026-09-04T15:47:16Z,3383845,11
2026-09-04,54383150,1788536839,2026-09-04T15:47:19Z,4561199,10
2026-09-04,54383180,1788536842,2026-09-04T15:47:22Z,3319605,18
2026-09-04,54383210,1788536845,2026-09-04T15:47:25Z,2898712,12
2026-09-04,54383240,1788536848,2026-09-04T15:47:28Z,3666686,13
2026-09-04,54383270,1788536851,2026-09-04T15:47:31Z,4392216,19
2026-09-04,54383300,1788536854,2026-09-04T15:47:34Z,2640060,12
2026-09-04,54383330,1788536857,2026-09-04T15:47:37Z,5410089,19
2026-09-04,54383360,1788536860,2026-09-04T15:47:40Z,3381600,21
2026-09-04,54383390,1788536863,2026-09-04T15:47:43Z,909774,4
2026-09-04,54383420,1788536866,2026-09-04T15:47:46Z,4713943,9
2026-09-04,54383450,1788536869,2026-09-04T15:47:49Z,2514197,9
2026-09-04,54383480,1788536872,2026-09-04T15:47:52Z,4208688,8
2026-09-04,54383510,1788536875,2026-09-04T15:47:55Z,3294214,21
2026-09-04,54383540,1788536878,2026-09-04T15:47:58Z,4537671,8
2026-09-04,54383570,1788536882,2026-09-04T15:48:02Z,7645377,41
2026-09-04,54383600,1788536885,2026-09-04T15:48:05Z,11278631,25
2026-09-04,54383630,1788536888,2026-09-04T15:48:08Z,7001538,30
2026-09-04,54383660,1788536891,2026-09-04T15:48:11Z,8585827,40
2026-09-04,54383690,1788536894,2026-09-04T15:48:14Z,1294797,8
2026-09-04,54383720,1788536897,2026-09-04T15:48:17Z,553056,4
2026-09-04,54383750,1788536900,2026-09-04T15:48:20Z,2215213,9
2026-09-04,54383780,1788536903,2026-09-04T15:48:23Z,2471181,10
2026-09-04,54383810,1788536906,2026-09-04T15:48:26Z,2923150,14
2026-09-04,54383840,1788536909,2026-09-04T15:48:29Z,1185750,7
2026-09-04,54383870,1788536912,2026-09-04T15:48:32Z,9712182,39
2026-09-04,54383900,1788536915,2026-09-04T15:48:35Z,2792631,4
2026-09-04,54383930,1788536918,2026-09-04T15:48:38Z,764025,4
2026-09-04,54383960,1788536921,2026-09-04T15:48:41Z,5874146,25
2026-09-04,54383990,1788536924,2026-09-04T15:48:44Z,11118151,22
2026-09-04,54384020,1788536927,2026-09-04T15:48:47Z,6955719,16
2026-09-04,54384050,1788536930,2026-09-04T15:48:50Z,5606266,17
2026-09-04,54384080,1788536933,2026-09-04T15:48:53Z,8525905,34
2026-09-04,54384110,1788536936,2026-09-04T15:48:56Z,2594259,8
2026-09-04,54384140,1788536940,2026-09-04T15:49:00Z,3980690,11
2026-09-04,54384170,1788536943,2026-09-04T15:49:03Z,3397617,17
2026-09-04,54384200,1788536946,2026-09-04T15:49:06Z,1962650,9
2026-09-04,54384230,1788536949,2026-09-04T15:49:09Z,5433971,15
2026-09-04,54384260,1788536952,2026-09-04T15:49:12Z,1573863,6
2026-09-04,54384290,1788536955,2026-09-04T15:49:15Z,2533414,10
2026-09-04,54384320,1788536958,2026-09-04T15:49:18Z,3909590,11
2026-09-04,54384350,1788536961,2026-09-04T15:49:21Z,6606242,28
2026-09-04,54384380,1788536964,2026-09-04T15:49:24Z,10243036,29
2026-09-04,54384410,1788536967,2026-09-04T15:49:27Z,1736676,9
2026-09-04,54384440,1788536970,2026-09-04T15:49:30Z,3075210,15
2026-09-04,54384470,1788536973,2026-09-04T15:49:33Z,6433182,12
2026-09-04,54384500,1788536976,2026-09-04T15:49:36Z,2466561,10
2026-09-04,54384530,1788536979,2026-09-04T15:49:39Z,4501388,14
2026-09-04,54384560,1788536982,2026-09-04T15:49:42Z,1436521,10
2026-09-04,54384590,1788536985,2026-09-04T15:49:45Z,5362917,14
2026-09-04,54384620,1788536988,2026-09-04T15:49:48Z,4052987,9
2026-09-04,54384650,1788536991,2026-09-04T15:49:51Z,5363114,12
2026-09-04,54384680,1788536994,2026-09-04T15:49:54Z,8459260,10
2026-09-04,54384710,1788536998,2026-09-04T15:49:58Z,808319,5
2026-09-04,54384740,1788537001,2026-09-04T15:50:01Z,4198947,7
2026-09-04,54384770,1788537004,2026-09-04T15:50:04Z,2778935,7
2026-09-04,54384800,1788537007,2026-09-04T15:50:07Z,6260598,19
2026-09-04,54384830,1788537010,2026-09-04T15:50:10Z,1763952,9
2026-09-04,54384860,1788537013,2026-09-04T15:50:13Z,2927261,7
2026-09-04,54384890,1788537016,2026-09-04T15:50:16Z,1505510,5
2026-09-04,54384920,1788537019,2026-09-04T15:50:19Z,11838433,12
2026-09-04,54384950,1788537022,2026-09-04T15:50:22Z,1427486,6
2026-09-04,54384980,1788537025,2026-09-04T15:50:25Z,1504228,8
2026-09-04,54385010,1788537028,2026-09-04T15:50:28Z,5619255,19
2026-09-04,54385040,1788537031,2026-09-04T15:50:31Z,1474886,8
2026-09-04,54385070,1788537034,2026-09-04T15:50:34Z,3671348,7
2026-09-04,54385100,1788537037,2026-09-04T15:50:37Z,3719327,23
2026-09-04,54385130,1788537040,2026-09-04T15:50:40Z,9184555,42
2026-09-04,54385160,1788537043,2026-09-04T15:50:43Z,3728397,14
2026-09-04,54385190,1788537046,2026-09-04T15:50:46Z,4351558,17
2026-09-04,54385220,1788537049,2026-09-04T15:50:49Z,4307680,15
2026-09-04,54385250,1788537053,2026-09-04T15:50:53Z,4288044,12
2026-09-04,54385280,1788537056,2026-09-04T15:50:56Z,13832546,28
2026-09-04,54385310,1788537059,2026-09-04T15:50:59Z,8234113,10
2026-09-04,54385340,1788537062,2026-09-04T15:51:02Z,6505284,15
2026-09-04,54385370,1788537065,2026-09-04T15:51:05Z,4345322,15
2026-09-04,54385400,1788537068,2026-09-04T15:51:08Z,4217566,17
2026-09-04,54385430,1788537071,2026-09-04T15:51:11Z,0,1
2026-09-04,54385460,1788537071,2026-09-04T15:51:11Z,0,1
2026-09-04,54385490,1788537073,2026-09-04T15:51:13Z,4253924,8
2026-09-04,54385520,1788537076,2026-09-04T15:51:16Z,1501335,8
2026-09-04,54385550,1788537079,2026-09-04T15:51:19Z,2196912,8
2026-09-04,54385580,1788537082,2026-09-04T15:51:22Z,6442474,18
2026-09-04,54385610,1788537086,2026-09-04T15:51:26Z,2863021,9
2026-09-04,54385640,1788537089,2026-09-04T15:51:29Z,6602533,20
2026-09-04,54385670,1788537092,2026-09-04T15:51:32Z,6765173,16
2026-09-04,54385700,1788537095,2026-09-04T15:51:35Z,4288803,15
2026-09-04,54385730,1788537098,2026-09-04T15:51:38Z,4276700,12
2026-09-04,54385760,1788537101,2026-09-04T15:51:41Z,6720692,21
2026-09-04,54385790,1788537104,2026-09-04T15:51:44Z,7858490,18
2026-09-04,54385820,1788537107,2026-09-04T15:51:47Z,6512265,15
2026-09-04,54385850,1788537110,2026-09-04T15:51:50Z,10686705,19
2026-09-04,54385880,1788537113,2026-09-04T15:51:53Z,3694792,15
2026-09-04,54385910,1788537116,2026-09-04T15:51:56Z,5833269,33
2026-09-04,54385940,1788537119,2026-09-04T15:51:59Z,2601426,12
2026-09-04,54385970,1788537122,2026-09-04T15:52:02Z,897924,8
2026-09-04,54386000,1788537126,2026-09-04T15:52:06Z,3093704,12
2026-09-04,54386030,1788537129,2026-09-04T15:52:09Z,1871062,9
2026-09-04,54386060,1788537132,2026-09-04T15:52:12Z,935904,9
2026-09-04,54386090,1788537135,2026-09-04T15:52:15Z,7293733,10
2026-09-04,54386120,1788537138,2026-09-04T15:52:18Z,5682170,8
2026-09-04,54386150,1788537141,2026-09-04T15:52:21Z,3910584,12
2026-09-04,54386180,1788537144,2026-09-04T15:52:24Z,8509771,21
2026-09-04,54386210,1788537147,2026-09-04T15:52:27Z,4229980,14
2026-09-04,54386240,1788537150,2026-09-04T15:52:30Z,2481421,11
2026-09-04,54386270,1788537153,2026-09-04T15:52:33Z,2152890,10
2026-09-04,54386300,1788537156,2026-09-04T15:52:36Z,2560874,12
2026-09-04,54386330,1788537159,2026-09-04T15:52:39Z,6312741,8
2026-09-04,54386360,1788537162,2026-09-04T15:52:42Z,6031400,19
2026-09-04,54386390,1788537165,2026-09-04T15:52:45Z,1752259,10
2026-09-04,54386420,1788537168,2026-09-04T15:52:48Z,2527249,12
2026-09-04,54386450,1788537171,2026-09-04T15:52:51Z,12891071,43
2026-09-04,54386480,1788537174,2026-09-04T15:52:54Z,6450541,20
2026-09-04,54386510,1788537177,2026-09-04T15:52:57Z,6998221,19
2026-09-04,54386540,1788537180,2026-09-04T15:53:00Z,3460983,12
2026-09-04,54386570,1788537183,2026-09-04T15:53:03Z,3343797,7
2026-09-04,54386600,1788537186,2026-09-04T15:53:06Z,2200636,9
2026-09-04,54386630,1788537190,2026-09-04T15:53:10Z,9984859,19
2026-09-04,54386660,1788537193,2026-09-04T15:53:13Z,7340097,16
2026-09-04,54386690,1788537196,2026-09-04T15:53:16Z,5978500,20
2026-09-04,54386720,1788537199,2026-09-04T15:53:19Z,2214334,11
2026-09-04,54386750,1788537202,2026-09-04T15:53:22Z,3439247,13
2026-09-04,54386780,1788537205,2026-09-04T15:53:25Z,3278655,11
2026-09-04,54386810,1788537208,2026-09-04T15:53:28Z,1016674,4
2026-09-04,54386840,1788537211,2026-09-04T15:53:31Z,4970533,9
2026-09-04,54386870,1788537214,2026-09-04T15:53:34Z,5476795,12
2026-09-04,54386900,1788537217,2026-09-04T15:53:37Z,8861283,15
2026-09-04,54386930,1788537220,2026-09-04T15:53:40Z,5700615,18
2026-09-04,54386960,1788537223,2026-09-04T15:53:43Z,4403540,10
2026-09-04,54386990,1788537226,2026-09-04T15:53:46Z,4570607,16
2026-09-04,54387020,1788537229,2026-09-04T15:53:49Z,2802139,14
2026-09-04,54387050,1788537232,2026-09-04T15:53:52Z,9099889,16
2026-09-04,54387080,1788537235,2026-09-04T15:53:55Z,15910930,25
2026-09-04,54387110,1788537238,2026-09-04T15:53:58Z,2374063,6
2026-09-04,54387140,1788537241,2026-09-04T15:54:01Z,5766414,21
2026-09-04,54387170,1788537244,2026-09-04T15:54:04Z,7984172,18
2026-09-04,54387200,1788537247,2026-09-04T15:54:07Z,2793247,8
2026-09-04,54387230,1788537251,2026-09-04T15:54:11Z,8562571,28
2026-09-04,54387260,1788537254,2026-09-04T15:54:14Z,6571198,14
2026-09-04,54387290,1788537257,2026-09-04T15:54:17Z,2893921,21
2026-09-04,54387320,1788537260,2026-09-04T15:54:20Z,4113582,16
2026-09-04,54387350,1788537263,2026-09-04T15:54:23Z,13445720,27
2026-09-04,54387380,1788537266,2026-09-04T15:54:26Z,3680588,15
2026-09-04,54387410,1788537269,2026-09-04T15:54:29Z,4473321,8
2026-09-04,54387440,1788537272,2026-09-04T15:54:32Z,2676904,11
2026-09-04,54387470,1788537275,2026-09-04T15:54:35Z,10172864,23
2026-09-04,54387500,1788537278,2026-09-04T15:54:38Z,1206895,7
2026-09-04,54387530,1788537281,2026-09-04T15:54:41Z,2642587,7
2026-09-04,54387560,1788537284,2026-09-04T15:54:44Z,12154023,24
2026-09-04,54387590,1788537288,2026-09-04T15:54:48Z,3458909,7
2026-09-04,54387620,1788537291,2026-09-04T15:54:51Z,4598025,27
2026-09-04,54387650,1788537294,2026-09-04T15:54:54Z,2267305,13
2026-09-04,54387680,1788537297,2026-09-04T15:54:57Z,2638880,10
2026-09-04,54387710,1788537300,2026-09-04T15:55:00Z,3569808,8
2026-09-04,54387740,1788537303,2026-09-04T15:55:03Z,1879797,13
2026-09-04,54387770,1788537306,2026-09-04T15:55:06Z,1467220,13
2026-09-04,54387800,1788537309,2026-09-04T15:55:09Z,3773494,14
2026-09-04,54387830,1788537312,2026-09-04T15:55:12Z,2634093,11
2026-09-04,54387860,1788537315,2026-09-04T15:55:15Z,4075105,10
2026-09-04,54387890,1788537318,2026-09-04T15:55:18Z,2623321,8
2026-09-04,54387920,1788537321,2026-09-04T15:55:21Z,2962959,23
2026-09-04,54387950,1788537324,2026-09-04T15:55:24Z,424911,4
2026-09-04,54387980,1788537327,2026-09-04T15:55:27Z,3416921,15
2026-09-04,54388010,1788537330,2026-09-04T15:55:30Z,2998419,8
2026-09-04,54388040,1788537333,2026-09-04T15:55:33Z,1988163,9
2026-09-04,54388070,1788537337,2026-09-04T15:55:37Z,3394435,8
2026-09-04,54388100,1788537340,2026-09-04T15:55:40Z,2729876,8
2026-09-04,54388130,1788537343,2026-09-04T15:55:43Z,1277891,10
2026-09-04,54388160,1788537346,2026-09-04T15:55:46Z,1412230,5
2026-09-04,54388190,1788537349,2026-09-04T15:55:49Z,2322768,8
2026-09-04,54388220,1788537352,2026-09-04T15:55:52Z,1420235,9
2026-09-04,54388250,1788537355,2026-09-04T15:55:55Z,11306976,21
2026-09-04,54388280,1788537358,2026-09-04T15:55:58Z,5552164,16
2026-09-04,54388310,1788537361,2026-09-04T15:56:01Z,8704703,20
2026-09-04,54388340,1788537364,2026-09-04T15:56:04Z,9300022,13
2026-09-04,54388370,1788537367,2026-09-04T15:56:07Z,3289495,15
2026-09-04,54388400,1788537370,2026-09-04T15:56:10Z,4439698,12
2026-09-04,54388430,1788537373,2026-09-04T15:56:13Z,2287788,11
2026-09-04,54388460,1788537376,2026-09-04T15:56:16Z,1647675,8
2026-09-04,54388490,1788537379,2026-09-04T15:56:19Z,6247667,20
2026-09-04,54388520,1788537382,2026-09-04T15:56:22Z,1764082,12
2026-09-04,54388550,1788537385,2026-09-04T15:56:25Z,5890824,20
2026-09-04,54388580,1788537388,2026-09-04T15:56:28Z,3698075,14
2026-09-04,54388610,1788537391,2026-09-04T15:56:31Z,2501290,6
2026-09-04,54388640,1788537394,2026-09-04T15:56:34Z,5206656,16
2026-09-04,54388670,1788537397,2026-09-04T15:56:37Z,2406641,18
2026-09-04,54388700,1788537401,2026-09-04T15:56:41Z,3145667,15
2026-09-04,54388730,1788537404,2026-09-04T15:56:44Z,8651188,35
2026-09-04,54388760,1788537407,2026-09-04T15:56:47Z,7609903,16
2026-09-04,54388790,1788537410,2026-09-04T15:56:50Z,4953575,17
2026-09-04,54388820,1788537414,2026-09-04T15:56:54Z,13135553,49
2026-09-04,54388850,1788537417,2026-09-04T15:56:57Z,11361684,22
2026-09-04,54388880,1788537420,2026-09-04T15:57:00Z,18977823,30
2026-09-04,54388910,1788537423,2026-09-04T15:57:03Z,8326195,17
2026-09-04,54388940,1788537426,2026-09-04T15:57:06Z,3235383,14
2026-09-04,54388970,1788537429,2026-09-04T15:57:09Z,6396389,12
2026-09-04,54389000,1788537432,2026-09-04T15:57:12Z,9532850,15
2026-09-04,54389030,1788537435,2026-09-04T15:57:15Z,2290359,6
2026-09-04,54389060,1788537438,2026-09-04T15:57:18Z,2312862,14
2026-09-04,54389090,1788537441,2026-09-04T15:57:21Z,2738336,15
2026-09-04,54389120,1788537444,2026-09-04T15:57:24Z,5174107,19
2026-09-04,54389150,1788537446,2026-09-04T15:57:26Z,0,1
2026-09-04,54389180,1788537448,2026-09-04T15:57:28Z,2752113,10
2026-09-04,54389210,1788537451,2026-09-04T15:57:31Z,7557101,24
2026-09-04,54389240,1788537454,2026-09-04T15:57:34Z,3555040,9
2026-09-04,54389270,1788537457,2026-09-04T15:57:37Z,4194139,17
2026-09-04,54389300,1788537460,2026-09-04T15:57:40Z,3225985,8
2026-09-04,54389330,1788537463,2026-09-04T15:57:43Z,3812777,10
2026-09-04,54389360,1788537466,2026-09-04T15:57:46Z,4185229,17
2026-09-04,54389390,1788537469,2026-09-04T15:57:49Z,6366571,23
2026-09-04,54389420,1788537472,2026-09-04T15:57:52Z,7535280,16
2026-09-04,54389450,1788537475,2026-09-04T15:57:55Z,6719444,16
2026-09-04,54389480,1788537478,2026-09-04T15:57:58Z,5129812,15
2026-09-04,54389510,1788537481,2026-09-04T15:58:01Z,5959919,15
2026-09-04,54389540,1788537485,2026-09-04T15:58:05Z,2360938,11
2026-09-04,54389570,1788537488,2026-09-04T15:58:08Z,4072946,16
2026-09-04,54389600,1788537491,2026-09-04T15:58:11Z,2685966,7
2026-09-04,54389630,1788537494,2026-09-04T15:58:14Z,5891158,11
2026-09-04,54389660,1788537497,2026-09-04T15:58:17Z,7747755,16
2026-09-04,54389690,1788537500,2026-09-04T15:58:20Z,2911488,10
2026-09-04,54389720,1788537503,2026-09-04T15:58:23Z,4550322,13
2026-09-04,54389750,1788537506,2026-09-04T15:58:26Z,4460760,19
2026-09-04,54389780,1788537509,2026-09-04T15:58:29Z,3490573,14
2026-09-04,54389810,1788537512,2026-09-04T15:58:32Z,8194679,20
2026-09-04,54389840,1788537515,2026-09-04T15:58:35Z,6855314,19
2026-09-04,54389870,1788537518,2026-09-04T15:58:38Z,3201263,22
2026-09-04,54389900,1788537521,2026-09-04T15:58:41Z,3067412,10
2026-09-04,54389930,1788537524,2026-09-04T15:58:44Z,3700266,14
2026-09-04,54389960,1788537527,2026-09-04T15:58:47Z,5905903,9
2026-09-04,54389990,1788537530,2026-09-04T15:58:50Z,7007360,10
2026-09-04,54390020,1788537533,2026-09-04T15:58:53Z,6727132,17
2026-09-04,54390050,1788537536,2026-09-04T15:58:56Z,5631654,20
2026-09-04,54390080,1788537539,2026-09-04T15:58:59Z,10481278,17
2026-09-04,54390110,1788537542,2026-09-04T15:59:02Z,4934457,15
2026-09-04,54390140,1788537545,2026-09-04T15:59:05Z,547710,5
2026-09-04,54390170,1788537548,2026-09-04T15:59:08Z,1011571,15
2026-09-04,54390200,1788537551,2026-09-04T15:59:11Z,2790140,8
2026-09-04,54390230,1788537555,2026-09-04T15:59:15Z,619584,11
2026-09-04,54390260,1788537558,2026-09-04T15:59:18Z,4521069,17
2026-09-04,54390290,1788537561,2026-09-04T15:59:21Z,12539686,30
2026-09-04,54390320,1788537564,2026-09-04T15:59:24Z,7316177,20
2026-09-04,54390350,1788537567,2026-09-04T15:59:27Z,3664383,15
2026-09-04,54390380,1788537570,2026-09-04T15:59:30Z,3125717,6
2026-09-04,54390410,1788537573,2026-09-04T15:59:33Z,6071224,9
2026-09-04,54390440,1788537576,2026-09-04T15:59:36Z,5080666,9
2026-09-04,54390470,1788537579,2026-09-04T15:59:39Z,4295973,16
2026-09-04,54390500,1788537582,2026-09-04T15:59:42Z,9113443,20
2026-09-04,54390530,1788537585,2026-09-04T15:59:45Z,4626185,17
2026-09-04,54390560,1788537588,2026-09-04T15:59:48Z,3873359,9
2026-09-04,54390590,1788537591,2026-09-04T15:59:51Z,6226238,19
2026-09-04,54390620,1788537594,2026-09-04T15:59:54Z,7207554,24
2026-09-04,54390650,1788537597,2026-09-04T15:59:57Z,5540882,19
2026-09-04,54390680,1788537601,2026-09-04T16:00:01Z,1086176,5
2026-09-04,54390710,1788537604,2026-09-04T16:00:04Z,15349343,44
2026-09-04,54390740,1788537607,2026-09-04T16:00:07Z,13878189,40
2026-09-04,54390770,1788537610,2026-09-04T16:00:10Z,7934306,37
2026-09-04,54390800,1788537613,2026-09-04T16:00:13Z,2875663,10
2026-09-04,54390830,1788537616,2026-09-04T16:00:16Z,4366196,8
2026-09-04,54390860,1788537619,2026-09-04T16:00:19Z,1588947,8
2026-09-04,54390890,1788537622,2026-09-04T16:00:22Z,3809902,12
2026-09-04,54390920,1788537625,2026-09-04T16:00:25Z,5091354,20
2026-09-04,54390950,1788537628,2026-09-04T16:00:28Z,3252746,7
2026-09-04,54390980,1788537631,2026-09-04T16:00:31Z,4883562,14
2026-09-04,54391010,1788537634,2026-09-04T16:00:34Z,1291106,5
2026-09-04,54391040,1788537637,2026-09-04T16:00:37Z,72883,1
2026-09-04,54391070,1788537640,2026-09-04T16:00:40Z,939959,5
